ticker,date,open,high,low,close
MGRX,2023-03-21,4.2,4.37,2.96,4.0
MGRX,2023-03-22,3.88,3.88,3.0,3.05
MGRX,2023-03-23,3.19,3.1985,2.4,2.42
MGRX,2023-03-24,2.25,3.0,2.25,2.4801
MGRX,2023-03-27,2.64,2.7515,2.11,2.315
MGRX,2023-03-28,2.22,2.448,2.16,2.4
MGRX,2023-03-29,2.3794,2.5499,1.81,1.88
MGRX,2023-03-30,1.85,1.9599,1.3301,1.45
MGRX,2023-03-31,1.35,1.4499,1.13,1.14
MGRX,2023-04-03,1.13,1.5,1.01,1.13
MGRX,2023-04-04,1.12,1.5,1.12,1.47
MGRX,2023-04-05,1.45,1.55,1.05,1.14
MGRX,2023-04-06,1.1,1.1126,0.87,0.97
MGRX,2023-04-10,0.9104,0.949,0.87,0.873
MGRX,2023-04-11,0.8731,0.925,0.8603,0.914721
MGRX,2023-04-12,0.91,0.93,0.8822,0.92
MGRX,2023-04-13,0.8953,0.94,0.8921,0.94
MGRX,2023-04-14,0.95,1.23,0.901201,1.03
MGRX,2023-04-17,1.05,1.0763,0.941,1.0
MGRX,2023-04-18,0.9751,0.99,0.9001,0.9001
MGRX,2023-04-19,0.89,0.96,0.89,0.9312
MGRX,2023-04-20,0.9398,0.95,0.8951,0.9346
MGRX,2023-04-21,1.76,3.18,1.43,1.48
MGRX,2023-04-24,1.41,2.15,1.32,1.95
MGRX,2023-04-25,2.13,2.2,1.55,1.8
MGRX,2023-04-26,1.6,1.67,1.16,1.21
MGRX,2023-04-27,1.41,1.41,1.22,1.29
MGRX,2023-04-28,1.22,1.3,1.0501,1.08
MGRX,2023-05-01,1.12,1.12,0.961,0.9994
MGRX,2023-05-02,1.05,1.11,0.96,1.03
MGRX,2023-05-03,1.11,1.42,1.08,1.23
MGRX,2023-05-04,1.3,1.3,1.1,1.22
MGRX,2023-05-05,1.18,1.25,1.16,1.25
MGRX,2023-05-08,1.27,1.28,1.15,1.2
MGRX,2023-05-09,1.19,1.22,1.1,1.15
MGRX,2023-05-10,1.15,1.22,1.13,1.17
MGRX,2023-05-11,1.14,1.28,1.1001,1.19
MGRX,2023-05-12,1.19,1.25,1.15,1.19
MGRX,2023-05-15,1.18,1.235,1.17,1.23
MGRX,2023-05-16,1.24,1.24,1.1401,1.15
MGRX,2023-05-17,1.15,1.24,1.13,1.19
MGRX,2023-05-18,1.14,1.2788,1.14,1.19
MGRX,2023-05-19,1.23,1.25,1.16,1.21
MGRX,2023-05-22,1.23,1.24,1.17,1.22
MGRX,2023-05-23,1.2,1.22,1.17,1.2
MGRX,2023-05-24,1.19,1.2,1.1,1.1
MGRX,2023-05-25,1.1,1.12,0.99,1.08
MGRX,2023-05-26,1.02,1.06,1.02,1.04
MGRX,2023-05-30,1.04,1.1,1.01,1.09
MGRX,2023-05-31,1.09,1.13,1.03,1.12
MGRX,2023-06-01,1.0704,1.12,1.07,1.1
MGRX,2023-06-02,1.12,1.24,1.1,1.2
MGRX,2023-06-05,1.18,1.7,1.15,1.45
MGRX,2023-06-06,1.49,1.6797,1.31,1.63
MGRX,2023-06-07,1.67,1.67,1.37,1.48
MGRX,2023-06-08,1.83,2.38,1.56,1.64
MGRX,2023-06-09,1.57,1.58,1.4,1.42
MGRX,2023-06-12,1.52,1.69,1.46,1.65
MGRX,2023-06-13,1.64,1.64,1.5,1.55
MGRX,2023-06-14,1.56,1.73,1.52,1.65
MGRX,2023-06-15,1.64,1.69,1.48,1.55
MGRX,2023-06-16,1.56,1.67,1.52,1.61
